longitude,latitude,primary_unitid,zone,dispatch_date_to_onscene_date_mins
-69.867617,18.513517,B-0141,S-B1,
-70.129117,18.56865,B-0126,S-A2,
-70.058056,18.481112,,S-A2,
-70.113334,18.413056,CRD-2103,S-SC,
-69.9906,18.476833,A-0110,S-A3,
-70.04295,18.4245,CRD-2113,S-BH,
-69.7956,18.4876,CRD-0162,S-B3,
-69.890183,18.499567,B-0115,S-A1,
-69.9134,18.50565,B-0122,S-A1,
-69.88945,18.507683,B-0121,S-A1,
-70.00185,18.443167,B-2110,S-A3,
-69.7053,18.5524,B-0154,S-B3,
-69.956067,18.51045,B-0111,S-A3,
-69.897267,18.465633,A-0103,S-A1,
-70.118267,18.419283,A-2102,S-SC,
-69.1463,18.448933,CRD-1205,S-RSA,
-70.000183,18.484967,CRD-0113,S-A3,
-69.919117,18.507383,B-0107,S-A1,
-69.6097,18.4508,A-0117,S-B3,
-69.9906,18.4819,CRD-0113,S-A3,
-69.892017,18.505583,CRD-0132,S-A1,
-68.711717,18.59555,B-1101,S-HIG,
-69.784,18.8065,A-2901,S-MPL,
-69.8076,18.6786,CRD-2901,S-MPL,
-69.971,18.4797,B-0122,S-A3,
-69.6097,18.4508,,S-B2,
-69.8758,18.4806,B-0137,S-B1,
-69.861333,18.493367,B-0142,S-B1,
-69.9372,18.4845,A-0107,S-A3,
-69.7055,18.5571,,S-B2,
-69.6483,18.7624,,S-BAY,
-70.031467,18.413917,CRD-2111,S-BH,
-69.9792,18.4768,CRD-0123,S-A3,
-68.738717,18.62695,A-1108,S-HIG,
-69.766417,18.4918,B-0154,S-B3,
-69.93675,18.542267,B-0152,S-B2,
-69.7191,18.5489,,S-B2,
-69.853817,18.572167,B-0148,S-B2,
-69.9821,18.462367,CRD-0113,S-A3,
-70.030917,18.5347,B-0117,S-A2,
-69.937225,18.443333,B-0127,S-A3,
-69.9218,18.5833,B-0151,S-B2,
-68.3678,18.5326,,S-HIG,
-69.996,18.5119,,S-A2,
-69.6836,18.4563,,S-B2,
-69.7948,18.5489,CRD-0160,S-B3,
-69.87465,18.507867,B-0137,S-B1,
-69.307617,18.449717,A-2301,S-SPM,
-69.948083,18.5313,B-0149,S-B2,
-69.287867,18.463317,CRD-2301,S-SPM,
-70.055583,18.529167,B-0125,S-A2,
-68.4044,18.613,B-1104,S-HIG,
-69.95285,18.466817,B-0124,S-A3,
-69.275333,18.472267,CRD-2303,S-SPM,
-69.920233,18.507783,B-0110,S-A1,
-69.922617,18.527983,A-0111,S-B2,
-69.8078,18.5199,A-0114,S-B3,
-69.4226,18.4336,CRD-2301,S-GUA,
-69.4226,18.4336,A-2302,S-GUA,
-69.833283,18.473383,B-0141,S-B1,
-69.795533,18.54235,B-0156,S-B3,
-69.8856,18.5084,B-0107,S-A1,
-70.04085,18.439833,CRD-2113,S-BH,
-70.0187,18.4947,,S-A2,
-70.045,18.411111,,SAN CRISTOBAL,
-70.131,18.411067,CRD-2105,S-SC,
-69.865067,18.494133,B-0137,S-B1,
-69.927733,18.533533,A-0111,S-B2,
-69.8858,18.518,A-0108,S-B1,
-69.84155,18.520117,B-0138,S-B1,
-69.887333,18.510483,B-0102,S-A1,
-69.4226,18.4336,CRD-2301,S-GUA,
-69.903617,18.502717,B-0110,S-A1,
-70.141417,18.41515,A-2102,S-SC,
-69.888417,18.482367,B-0101,S-A1,
-69.424583,18.427417,A-2302,S-GUA,
-70.0469,18.5169,,S-A2,
-69.60960286,18.45567091,A-0117,S-B2,
-69.79611,18.544722,B-0155,S-B3,
-68.459983,18.690167,B-1104,S-HIG,
-69.859367,18.55425,B-0146,S-B2,
-69.89405,18.497083,A-0103,S-A1,
-70.1182,18.4347,CRD-2105,S-SC,
-68.4214849,18.60350183,A-1106,S-HIG,
-69.9673,18.4885,B-0122,S-A3,
-70.31485,18.267,CRD-1703,S-BAN,
-69.844533,18.481667,A-0106,S-B1,
-69.990383,18.5169,CRD-0123,S-A2,
-69.937067,18.538983,B-0152,S-B2,
-69.981633,18.487333,CRD-0123,S-A3,
-70.0071,18.4812,CRD-0116,S-A3,
-69.9078,18.4785,CRD-2302,S-A1,
-69.979517,18.52005,A-0109,S-A3,
-70.1906,18.6267,A-2105,S-VAL,
-69.9151,18.488233,B-0107,S-A1,
-70.0083,18.512683,B-0131,S-A2,
-69.9229,18.6053,B-0151,S-B2,
-69.919067,18.563533,B-0147,S-B2,
-69.9445,18.5287,B-0152,S-B2,
-69.7734,18.4686,B-0154,S-B3,
-69.920583,18.57505,A-0113,S-B2,
-69.838233,18.50185,B-0142,S-B1,
-69.6836,18.4563,B-0159,S-B3,
-70.09185,18.569017,B-0131,S-A2,
-69.914967,18.571033,B-0147,S-B2,
-70.113612,18.415834,A-0103,S-A1,
-68.722317,18.62,A-1102,S-HIG,
-69.860278,18.554167,B-0146,S-B2,
-70.03985,18.520467,B-0125,S-A2,
-69.823133,18.490233,A-0106,S-B3,
-69.86444,18.481112,,S-B1,
-69.885483,18.507033,B-0109,S-A1,
-69.9598,18.4322,B-0127,S-A3,
-70.041567,18.558183,A-0105,S-A2,
-70.051067,18.489083,CRD-0116,S-A2,
-69.9923,18.428,B-0104,S-A3,
-69.7053,18.5524,A-0117,S-B3,
-70.26535,18.7863,CRD-2118,S-VAL,
-69.8396,18.47325,B-0137,S-B1,
-69.982733,18.484017,CRD-0123,S-A3,
-69.930834,18.543334,A-0113,S-B2,
-69.892967,18.50135,CRD-0132,S-A1,
-69.879433,18.50645,B-0115,S-A1,
-69.876367,18.542167,B-0147,S-B2,
-69.93125,18.543933,B-0145,S-B2,
-69.998083,18.512817,B-0122,S-A2,
-69.907783,18.486917,A-0103,S-A1,
-69.690183,18.458133,B-0159,S-B2,
-69.9088,18.5047,B-0107,S-A1,
-69.9121,18.5784,B-0144,S-B2,
-69.9983,18.504233,B-0111,S-A3,
-69.886233,18.481,B-0103,S-A1,
-70.29155,18.269,CRD-1703,S-BAN,
-69.4617,18.4228,CRD-2303,S-GUA,
-69.889367,18.494033,B-0121,S-A1,
-69.903483,18.485883,B-0106,S-A1,
-69.952,18.4734,U-0120,S-A3,
-69.870483,18.52735,B-0152,S-B2,
-68.833733,18.44245,CRD-1201,S-SRY,
-69.862433,18.4812,CRD-0160,S-B1,
-70.007333,18.472283,A-0102,S-A3,
-70.08355,18.459733,A-2102,S-SC,
-69.89095,18.496933,B-0109,S-A1,
-68.455278,18.598612,A-1106,S-HIG,
-69.6997,18.5589,B-0148,S-B3,
-69.9877,18.4644,A-0102,S-A3,
-69.6069,18.4611,,S-B2,
-69.859917,18.4754,B-0112,S-B1,
-69.9854,18.4905,B-0111,S-A3,
-70.038517,18.525733,B-0131,S-A2,
-69.867417,18.548983,B-0145,S-B2,
-68.8857,18.7119,B-1101,S-HIG,
-69.9281,18.5013,A-0101,S-A1,
-69.865133,18.50035,A-0108,S-B1,
-69.980983,18.473733,A-0110,S-A3,
-69.962883,18.50865,B-0111,S-A3,
-69.938367,18.558033,B-0152,S-B2,
-69.967183,18.492383,B-0122,S-A3,
-69.952383,18.471333,B-0106,S-A3,
-69.866,18.4707,A-0108,S-B1,
-69.028,18.4549,CRD-1201,S-VHE,
-69.83605,18.48065,A-0106,S-B1,
-69.837983,18.5045,A-0108,S-B1,
-70.01845,18.435467,B-2110,S-BH,
-69.3128,18.4575,A-2301,S-SPM,
-69.697,18.4701,,S-B2,
-69.8446,18.5037,B-0143,S-B1,
-69.8078,18.5199,B-0159,S-B3,
-69.794367,18.532867,A-0114,S-B3,
-69.908667,18.47905,CRD-0161,S-A1,
-69.76945,18.482617,A-0106,S-B3,
-69.902183,18.5402,B-0152,S-B2,
-69.892483,18.49955,CRD-0132,S-A1,
-70.08235,18.4052,A-2101,S-SC,
-68.9706,18.436667,A-1202,S-LRO,
-69.9126,18.49045,B-0107,S-A1,
-69.794723,18.4725,,S-B3,
-69.6308,18.4458,,S-B2,
-69.05583,18.444166,CRD-1204,S-VHE,
-69.780983,18.495083,CRD-0162,S-B3,
-69.796083,18.468883,B-0140,S-B3,
-69.432917,18.44335,A-2302,S-GUA,
-69.934,18.5239,,S-A3,
-68.6275,18.5854,CRD-1102,S-HIG,
-69.89435,18.4897,A-0103,S-A1,
-69.9654,18.4526,B-0136,S-A3,
-69.786883,18.54165,B-0156,S-B3,
-69.6071,18.4661,A-0117,S-B3,
-69.931867,18.500267,B-0133,S-A1,
-69.794933,18.541333,CRD-0162,S-B3,
-69.8421,18.4959,B-0137,S-B1,
-70.03805,18.425467,CRD-2113,S-BH,
-69.885183,18.48975,A-0103,S-A1,
-70.3591,18.2449,CRD-1704,S-BAN,
-69.291667,18.46725,CRD-2301,S-SPM,
-69.5229,18.7605,,S-BAY,
-69.912333,18.498117,B-0110,S-A1,
-69.01995,18.4662,CRD-1206,S-VHE,
-69.6664,18.4506,B-0158,S-B2,
-70.023783,18.766233,A-2901,S-YAM,
-69.800467,18.475667,A-0116,S-B3,
-69.884583,18.495233,B-0121,S-A1,
-69.939817,18.544683,B-0145,S-B2,
-69.926533,18.542183,B-0152,S-B2,
-69.9684,18.4786,CRD-0123,S-A3,
-69.8782,18.5393,A-0113,S-B2,
-69.8446,18.5037,,S-B1,
-70.051183,18.527083,B-0125,S-A2,
-68.7101,18.621083,A-1108,S-HIG,
-69.869733,18.493733,CRD-0160,S-B1,
-70.610834,19.660278,,S-A3,
-69.874217,18.676183,B-0149,S-B2,
-68.978367,18.4243,CRD-1203,S-LRO,
-69.938967,18.5808,B-0144,S-B2,
-69.891917,18.500983,B-0115,S-A1,
-68.665833,18.810533,A-1104,S-HIG,
-69.8116,18.503917,B-0139,S-B3,
-69.813867,18.539117,B-0153,S-B3,
-69.939967,18.48315,A-0107,S-A1,
-69.943217,18.45345,B-0122,S-A3,
-70.1825,18.335278,,S-BAN,
-70.138383,18.549667,CRD-2116,S-VAL,
-70.5037,18.2244,CRD-1706,S-BAN,
-69.9093,18.4989,B-0133,S-A1,
-70.103334,18.423334,CRD-2107,S-SC,
-69.9225,18.5775,B-0147,S-B2,
-69.9452,18.597417,A-0113,S-B2,
-69.82745,18.498833,B-0138,S-B1,
-69.811617,18.503867,A-0114,S-B3,
-69.96635,18.5781,B-0151,S-B2,
-68.978,18.426917,CRD-1203,S-LRO,
-69.878533,18.500067,B-0109,S-A1,
-69.982067,18.4666,A-0110,S-A3,
-70.0146,18.536733,A-0104,S-A2,
-70.027117,18.424867,A-2103,S-BH,
-69.917778,18.529167,B-0147,S-B2,
-69.9188,18.526017,A-0111,S-B2,
-69.885,18.496933,B-0101,S-A1,
-69.893167,18.516217,CRD-0160,S-B1,
-69.88485,18.515567,B-0141,S-B1,
-69.812033,18.477317,CRD-0162,S-B3,
-69.8894,18.503,A-0101,S-A1,
-68.98775,18.430083,CRD-1203,S-LRO,
-70.032717,18.423783,B-2110,S-BH,
-69.84235,18.479333,B-0112,S-B1,
-69.3057,18.445,CRD-2301,S-SPM,
-69.88245,18.497567,B-0115,S-A1,
-70.1245,18.439,A-2102,S-SC,
-69.978067,18.481,B-0111,S-A3,
-68.663717,18.652833,A-1108,S-HIG,
-69.906317,18.506133,CRD-0132,S-A1,
-68.42736356,18.60976796,A-1106,S-HIG,
-70.0994,18.4181,A-2101,S-SC,
-68.717683,18.627217,A-1108,S-HIG,
-69.8835,18.502467,B-0115,S-A1,
-69.8274,18.481817,CRD-0162,S-B1,
-69.990783,18.448067,B-0136,S-A3,
-69.902983,18.505533,B-0109,S-A1,
-69.6358,18.7492,B-2902,S-B3,
-69.6836,18.4563,,S-B2,
-69.839867,18.53245,A-0114,S-B3,
-70.0247,18.517933,A-0104,S-A2,
-69.701983,18.57805,B-0155,S-B2,
-69.9267,18.4551,A-0107,S-A1,
-69.993617,18.463767,CRD-0113,S-A3,
-70.1247,18.3493,A-2104,S-SC,
-68.7154,18.6113,B-1101,S-HIG,
-69.9746,18.5063,U-0111,S-A3,
-69.9047,18.496633,B-0109,S-A1,
-69.898334,18.555,A-0113,S-B2,
-70.332983,18.28535,CRD-1709,S-BAN,
-70.02532078,18.43121886,CRD-2111,S-BH,
-70.331483,18.276667,A-1701,S-BAN,
-69.939033,18.443183,A-0102,S-A3,
-69.9552,18.4455,B-0127,S-A3,
-70.212933,18.2768,CRD-1708,S-NIZ,
-70.03861,18.4825,,S-A2,
-69.33175,18.468217,CRD-2303,S-SPM,
-69.847333,18.496883,A-0106,S-B1,
-70.34215,18.3009,A-1701,S-BAN,
-69.911683,18.558433,A-0113,S-B2,
-69.8304,18.5052,B-0140,S-B1,
-68.96545,18.4195,CRD-1204,S-LRO,
-69.2936,18.441467,A-2301,S-SPM,
-69.96365,18.436433,B-0104,S-A3,
-69.9072,18.542,B-0147,S-B2,
-69.906767,18.492017,A-0111,S-A1,
-69.9283,18.4617,B-0127,S-A1,
-69.90435,18.478583,B-0115,S-A1,
-70.08225,18.562283,U-0118,S-A2,
-69.90715,18.5275,B-0152,S-B2,
-69.8079,18.468467,CRD-0162,S-B3,
-68.9935,18.4063,,S-LRO,
-70.2399,18.7894,CRD-2118,S-VAL,
-70.038617,18.532367,B-0126,S-A2,
-69.697,18.4701,B-0159,S-B3,
-69.79475,18.502517,CRD-0162,S-B3,
-69.99955,18.538683,B-0130,S-A2,
-69.922183,18.48325,A-0107,S-A1,
-69.985783,18.448867,B-0136,S-A3,
-69.766867,18.4803,CRD-0162,S-B3,
-70.0241,18.5272,B-0126,S-A2,
-69.8772,18.516467,A-0108,S-B1,
-69.8356,18.479967,B-0119,S-B1,
-69.8391,18.4791,B-0142,S-B1,
-69.803183,18.541783,B-0156,S-B3,
-69.726683,18.483483,A-0116,S-B3,
-69.879033,18.514533,B-0141,S-B1,
-69.99355,18.5456,B-0117,S-A2,
-69.9254,18.472617,B-0107,S-A1,
-69.884433,18.52855,B-0144,S-B2,
-69.8704,18.547733,B-0148,S-B2,
-68.7071,18.5358,B-1101,S-HIG,
-69.75759985,18.4767462,A-0115,S-B3,
-69.7842,18.5377,B-0156,S-B3,
-69.944667,18.529933,A-0111,S-B2,
-69.820917,18.483317,B-0154,S-B3,
-70.0075,18.4269,B-0104,S-A3,
-69.9281,18.5013,A-0101,S-A1,
-70.072283,18.53955,B-0131,S-A2,
-70.0912,18.4214,A-2101,S-SC,
-70.052233,18.502933,A-0109,S-A2,
-70.09106382,18.56969982,B-0130,S-A2,
-68.671783,18.643133,B-1104,S-HIG,
-68.4214849,18.60350183,A-1106,S-HIG,
-69.8784,18.5311,,S-B2,
-68.7117,18.6115,A-1108,S-HIG,
-69.9079,18.53215,A-0113,S-B2,
-70.0187,18.4947,,S-A2,
-68.609633,18.378,B-1105,S-SRY,
-69.8174,18.5432,A-0114,S-B3,
-69.99395,18.5384,A-0104,S-A2,
-70.033517,18.531033,B-0131,S-A2,
-69.987223,18.537223,,S-A3,
-68.715783,18.629317,A-1108,S-HIG,
-69.738617,18.464833,CRD-0162,S-B3,
-68.736967,18.6228,CRD-1102,S-HIG,
-69.8203,18.52985,A-0114,S-B3,
-70.1832,18.3891,CRD-2107,S-SC,
-69.885817,18.483183,B-0101,S-A1,
-70.0071,18.4812,CRD-0123,S-A3,
-69.9132,18.572383,B-0147,S-B2,
-70.215117,18.280667,A-1704,S-NIZ,
-70.0309,18.4846,,S-A2,
-70.00765,18.4257,A-0102,S-A3,
-69.87575,18.494633,B-0139,S-B1,
-69.880067,18.5033,B-0109,S-A1,
-70.0508,18.48155,CRD-0116,S-A2,
-68.721383,18.617267,A-1108,S-HIG,
-70.04195,18.4346,CRD-2113,S-BH,
-70.0309,18.4846,A-0109,S-A3,
-69.89345,18.492583,B-0121,S-A1,
-69.8883,18.4998,B-0115,S-A1,
-69.845967,18.476617,B-0137,S-B1,
-69.736017,18.4658,A-0115,S-B3,
-69.90915,18.541317,B-0144,S-B2,
-70.0155,18.51885,A-0104,S-A2,
-69.929833,18.500967,B-0133,S-A1,
-69.90175,18.544617,B-0144,S-B2,
-69.904583,18.571867,B-0150,S-B2,
-69.7905,18.4802,B-0153,S-B3,
-70.0071,18.4812,CRD-0116,S-A3,
-68.705583,18.592033,B-1101,S-HIG,
-69.93665,18.533217,B-0145,S-B2,
-69.908183,18.478717,CRD-0161,S-A1,
-69.840583,18.501083,A-0108,S-B1,
-69.854917,18.5239,B-0140,S-B1,
-69.7948,18.5489,B-0156,S-B3,
-69.976767,18.480067,A-0110,S-A3,
-69.908867,18.479,CRD-2103,S-A1,
-69.918583,18.50815,B-0133,S-A1,
-70.0506,18.5429,B-0128,S-A2,
-69.7086,18.550733,A-0116,S-B2,
-68.977567,18.432683,CRD-1202,S-LRO,
-69.9707,18.463883,B-0129,S-A3,
-69.863667,18.5344,B-0144,S-B2,
-68.972033,18.428967,CRD-1201,S-LRO,
-69.60960286,18.45567091,A-0117,S-B2,
-69.860117,18.474533,B-0137,S-B1,
-69.904817,18.500733,B-0109,S-A1,
-69.01985,18.464333,CRD-1205,S-VHE,
-70.045283,18.518067,B-0125,S-A2,
-69.8995,18.5606,B-0145,S-B2,
-69.91465,18.5079,B-0139,S-A1,
-69.887417,18.479533,B-0101,S-A1,
-69.9752,18.8622,B-2905,S-MPL,
-69.864833,18.524867,A-0111,S-B2,
-70.010383,18.512567,B-0117,S-A2,
-70.024717,18.769667,A-2901,S-YAM,
-69.6097,18.4508,A-0117,S-B3,
-69.8545,18.6563,,S-B2,
-69.972833,18.471233,B-0106,S-A3,
-69.2956,18.462983,CRD-2301,S-SPM,
-69.970967,18.485433,B-0122,S-A3,
-69.904367,18.56845,A-0112,S-B2,
-70.120533,18.410167,A-2102,S-SC,
-69.958483,18.44755,A-0102,S-A3,
-70.00205,18.438467,B-0136,S-A3,
-70.002317,18.538517,B-0130,S-A2,
-69.80675,18.513367,B-0137,S-B3,
-69.917333,18.497767,B-0110,S-A1,
-68.4197,18.5848,A-1107,S-HIG,
-69.847333,18.493617,B-0142,S-B1,
-69.955583,18.566067,B-0152,S-B2,
-69.927867,18.459067,B-0107,S-A1,
-69.8983,18.4973,B-0121,S-A1,
-69.009883,18.449583,CRD-1203,S-VHE,
-69.9283,18.538,U-0148,S-B2,
-68.4369,18.60325,A-1107,S-HIG,
-70.1105,18.4155,CRD-2107,S-SC,
-69.892917,18.508833,B-0109,S-A1,
-69.90262467,18.4777807,B-0101,S-A1,
-69.88845,18.489967,B-0115,S-A1,
-69.8621,18.5332,B-0143,S-B2,
-69.94955,18.465183,B-0124,S-A3,
-70.002233,18.467583,A-0102,S-A3,
-69.908183,18.478717,CRD-0161,S-A1,
-69.9135,18.5202,A-0111,S-B2,
-69.863483,18.498567,CRD-0160,S-B1,
-69.9039,18.5646,,S-B2,
-69.323617,18.472183,CRD-2303,S-SPM,
-70.021783,18.521133,A-0104,S-A2,
-68.9677,18.4232,A-1201,S-LRO,
-70.061,18.505267,B-0125,S-A2,
-68.41215,18.59585,B-1101,S-HIG,
-69.783283,18.807283,CRD-2901,S-MPL,
-69.923583,18.585267,B-0147,S-B2,
-69.933083,18.543033,B-0146,S-B2,
-69.9386,18.465867,B-0124,S-A3,
-69.9506,18.434133,B-0104,S-A3,
-69.878183,18.49975,B-0121,S-A1,
-69.8644,18.5388,B-0143,S-B2,
-69.9134,18.539433,B-0144,S-B2,
-68.583383,18.736933,B-1104,S-HIG,
-70.117083,18.4277,CRD-2105,S-SC,
-69.816112,18.496667,CRD-0161,S-B3,
-69.86815,18.505883,A-0108,S-B1,
-69.785,18.537783,B-0156,S-B3,
-69.89465,18.47055,B-0102,S-A1,
-69.883017,18.5141,B-0141,S-B1,
-70.1095,18.4051,CRD-2105,S-SC,
-69.817683,18.520217,B-0154,S-B3,
-69.322017,18.527483,CRD-2306,S-SPM,
-69.9075,18.4696,B-0102,S-A1,
-68.9807,18.40785,CRD-1204,S-LRO,
-69.882233,18.50295,B-0101,S-A1,
-70.4156,18.2376,CRD-1705,S-MAT,
-69.887223,18.5075,,S-A1,
-68.8952,18.441967,CRD-1207,S-LRO,
-69.8938,18.504617,B-0110,S-A1,
-69.910717,18.507067,B-0133,S-A1,
-68.985467,18.438633,A-1202,S-LRO,
-70.1661,18.5989,CRD-2116,S-VAL,
-69.925233,18.497733,B-0103,S-A1,
-69.895433,18.492267,B-0115,S-A1,
-69.8349,18.5149,B-0139,S-B1,
-69.96475,18.488567,B-0106,S-A3,
-69.820233,18.49065,A-0116,S-B3,
-69.870033,18.473167,B-0137,S-B1,
-70.0248,18.5343,B-0126,S-A2,
-69.859167,18.554783,B-0146,S-B2,
-70.28784653,18.31281844,A-1702,S-BAN,
-69.864117,18.511417,A-0108,S-B1,
-68.9677,18.4232,A-1201,S-LRO,
-69.9746,18.4796,A-0102,S-A3,
-70.0266,18.5154,B-0125,S-A2,
-70.0757,18.5582,B-0118,S-A2,
-69.8446,18.5037,B-0139,S-B1,
-70.2364,18.272333,CRD-1708,S-NIZ,
-69.806083,18.488217,CRD-0162,S-B3,
-69.9317,18.592983,B-0147,S-B2,
-69.89985,18.533767,A-0113,S-B2,
-69.928967,18.578933,B-0146,S-B2,
-69.8809,18.498133,B-0109,S-A1,
-69.690183,18.458133,B-0159,S-B2,
-69.815167,18.465117,B-0112,S-B3,
-70.0472,18.4841,CRD-0123,S-A3,
-69.322517,18.526517,CRD-2306,S-SPM,
-70.08897564,18.5662193,B-0118,S-A2,
-69.9219,18.52805,B-0152,S-B2,
-70.038334,18.519723,B-0117,S-A2,
-70.004983,18.489383,CRD-0113,S-A2,
-69.8776,18.5084,,S-A1,
-69.9164,18.5448,U-0149,S-B2,
-70.0568,18.6496,B-0128,S-A2,
-69.99225,18.4273,B-0136,S-A3,
-70.0027,18.4916,CRD-0123,S-A3,
-69.675278,18.459445,,S-B3,
-69.867533,18.50085,A-0108,S-B1,
-68.42736356,18.60976796,A-1106,S-HIG,
-70.0324,18.5352,A-0104,S-A2,
-70.004583,18.5311,B-0118,S-A2,
-69.922226,18.491112,,S-A1,
-70.326517,18.227967,CRD-1709,S-BAN,
-69.89835,18.507783,A-0103,S-A1,
-69.922226,18.491112,B-0111,S-A3,
-69.892483,18.494917,A-0103,S-A1,
-69.9449,18.6234,B-2905,S-MPL,
-69.942167,18.524033,A-0111,S-B2,
-69.7198,18.4798,B-0159,S-B3,
-69.80865,18.471,A-0116,S-B3,
-69.975567,18.4698,A-0110,S-A3,
,,B-0140,S-B1,
-69.9874,18.516867,A-0109,S-A3,
-69.732633,18.483317,A-0115,S-B3,
-69.872883,18.48655,B-0119,S-B1,
-70.043617,18.3915,CRD-2114,S-BH,
-69.93845,18.44375,B-0120,S-A3,
-69.9281,18.5013,A-0101,S-A1,
-69.9921,18.5368,B-0130,S-A2,
-69.881333,18.5067,CRD-0132,S-A1,
-69.9552,18.4455,B-0127,S-A3,
-69.918367,18.523467,B-0144,S-B2,
-69.961133,18.459033,B-0124,S-A3,
-69.932967,18.488583,B-0145,S-A3,
-69.9054,18.493817,B-0107,S-A1,
-69.4226,18.4336,A-2302,S-GUA,
-69.829817,18.480633,B-0139,S-B1,
-69.9055,18.485183,A-0103,S-A1,
-69.956283,18.432933,A-0102,S-A3,
-69.901083,18.546517,B-0144,S-B2,
-69.819233,18.477733,B-0154,S-B3,
-69.77145,18.472083,B-0153,S-B3,
-69.9158,18.4574,B-0101,S-A1,
-68.9677,18.4232,A-1201,S-LRO,
-69.9933,18.45865,CRD-0113,S-A3,
-69.81575,18.465083,CRD-0162,S-B3,
-69.901317,18.5794,A-0113,S-B2,
-70.0256,18.416983,CRD-2113,S-BH,
-69.821867,18.467383,A-0115,S-B3,
-70.2335,18.306933,CRD-1703,S-NIZ,
-69.2879,18.439817,A-2301,S-SPM,
-70.446467,18.232933,CRD-1705,S-MAT,
-69.8064,18.4728,CRD-0161,S-B3,
-69.295517,18.45125,CRD-2301,S-SPM,
-69.856783,18.505717,B-0141,S-B1,
-69.873883,18.4909,B-0138,S-B1,
-70.295817,18.258683,CRD-1703,S-BAN,
-70.25465,18.28235,CRD-1708,S-BAN,
-70.33861507,18.29051261,CRD-1701,S-BAN,
-69.886933,18.492133,B-0107,S-A1,
-69.81175,18.47485,B-0155,S-B3,
-68.4587,18.679717,A-1104,S-HIG,
-69.796,18.4886,B-0153,S-B3,
-69.950083,18.458533,B-0120,S-A3,
-69.892467,18.48535,B-0115,S-A1,
-69.9839,18.452183,A-0102,S-A3,
-70.0309,18.4846,,S-A2,
-69.8033,18.496983,A-0116,S-B3,
-69.697,18.4701,B-0159,S-B3,
-69.8064,18.4728,CRD-0161,S-B3,
-70.044133,18.4839,CRD-0116,S-A2,
-69.843933,18.53305,B-0141,S-B3,
-69.9429,18.533767,A-0112,S-B2,
-69.909483,18.531217,A-0113,S-B2,
-69.996,18.5119,B-0117,S-A2,
-69.975283,18.4846,CRD-0123,S-A3,
-68.768233,18.62975,A-1102,S-HIG,
-69.896717,18.598933,B-0146,S-B2,
-70.21005,18.278183,CRD-1708,S-NIZ,
-69.8421,18.4959,B-0142,S-B1,
-69.8981,18.4901,B-0110,S-A1,
-70.033517,18.539483,B-0128,S-A2,
-69.99145,18.427567,B-0136,S-A3,
-69.90410917,18.54540532,A-0112,S-B2,
-70.1082,18.4199,A-2102,S-SC,
-69.942,18.5331,A-0111,S-B2,
-69.0047,18.4358,A-1202,S-VHE,
-69.986433,18.521,A-0109,S-A3,
-69.838611,18.5225,,S-B1,
-69.8813,18.4987,B-0107,S-A1,
-70.08785,18.5684,B-0128,S-A2,
-69.9099,18.5346,B-0152,S-B2,
-69.8148,18.48,B-0158,S-B3,
-69.8446,18.5037,A-0116,S-B3,
-69.699317,18.470983,B-0153,S-B2,
-69.8852,18.477367,B-0103,S-A1,
-70.1127,18.4239,CRD-2107,S-SC,
-69.8446,18.5037,,S-B1,
-69.906112,18.475556,A-0101,S-A1,
-69.6836,18.4563,B-0159,S-B3,
-69.99965,18.524967,B-0130,S-A2,
-70.098133,18.45115,A-2101,S-SC,
-69.8446,18.5037,B-0112,S-B1,
-69.88115,18.492917,B-0109,S-A1,
-69.900833,18.539444,B-0150,S-B2,
-69.981867,18.447617,A-0102,S-A3,
-69.8628,18.5536,B-0146,S-B2,
-69.8847,18.548533,A-0113,S-B2,
-69.8803,18.4841,B-0138,S-B1,
-69.963483,18.489183,B-0111,S-A3,
-69.977717,18.481933,A-0110,S-A3,
-69.9417,18.549217,B-0150,S-B2,
-69.952383,18.564033,B-0145,S-B2,
-69.88185,18.501617,B-0109,S-A1,
-69.068056,18.440556,CRD-1204,S-VHE,
-69.937867,18.512033,B-0111,S-A3,
-69.88425,18.507367,B-0115,S-A1,
-70.03315,18.535583,A-0104,S-A2,
-68.3678,18.5326,B-1104,S-HIG,
-70.163267,18.390467,A-2102,S-SC,
-69.813067,18.5417,B-0155,S-B3,
-69.8694,18.5103,B-0139,S-B1,
-70.004433,18.541783,B-0126,S-A2,
-69.875183,18.480433,B-0112,S-B1,
-69.908183,18.478717,CRD-0161,S-A1,
-69.82855,18.509967,A-0114,S-B3,
-70.0623,18.481533,CRD-0113,S-A2,
-69.806317,18.465533,A-0115,S-B3,
-69.8594,18.547417,B-0146,S-B2,
-69.9924,18.4766,A-0110,S-A3,
-69.892933,18.482683,B-0115,S-A1,
-69.9619,18.436417,B-0104,S-A3,
-70.339683,18.277033,A-1701,S-BAN,
-68.4044,18.613,A-1106,S-HIG,
-70.0309,18.4846,,S-A3,
-69.844444,18.498056,B-0138,S-B1,
-69.915833,18.4595,B-0137,S-A1,
-69.924683,18.44905,B-0102,S-A1,
-70.050367,18.549467,B-0126,S-A2,
-69.884867,18.492333,B-0101,S-A1,
-69.811217,18.536033,B-0154,S-B3,
-68.9839,18.42295,CRD-1203,S-LRO,
-69.924667,18.4961,B-0128,S-A2,
-70.033133,18.413383,A-2103,S-BH,
